user_id,W2_Sun,W2_Mon,W2_Tue,W2_Wed,W2_Thu,W2_Fri,W2_Sat,W3_Sun,W3_Mon,W3_Tue,W3_Wed,W3_Thu,W3_Fri,W3_Sat,W4_Sun,W4_Mon,W4_Tue,W4_Wed,W4_Thu,W4_Fri,W4_Sat,W5_Sun,W5_Mon,W5_Tue,W5_Wed,W5_Thu,W5_Fri,W5_Sat,W7_Sun,W7_Mon,W7_Tue,W7_Wed,W7_Thu,W7_Fri,W7_Sat,W8_Sun,W8_Mon,W8_Tue,W8_Wed,W8_Thu,W8_Fri,W8_Sat,W9_Sun,W9_Mon,W9_Tue,W9_Wed,W9_Thu,W9_Fri,W9_Sat,W10_Sun,W10_Mon,W10_Tue,W10_Wed,W10_Thu,W10_Fri,W10_Sat,W11_Sun,W11_Mon,W11_Tue,W11_Wed,W11_Thu,W11_Fri,W11_Sat,W12_Sun,W12_Mon,W12_Tue,W12_Wed,W12_Thu,W12_Fri,W12_Sat,W2_cnt,W3_cnt,W4_cnt,W5_cnt,W7_cnt,W8_cnt,W9_cnt,W10_cnt,W11_cnt,W12_cnt,tot_cnt,weekly_cnt_sd,weekly_entropy
771,2,1,3,0,1,2,0,1,1,2,1,1,0,0,1,3,3,1,5,0,0,1,5,1,0,2,3,2,1,1,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,1,2,2,0,1,0,0,2,0,0,2,1,5,5,5,6,4,4,1,2,4,3,39,1.5238839267549948,-0.10736792510346232
772,0,1,1,0,0,1,0,0,1,4,0,0,0,0,0,2,0,0,1,2,1,0,1,3,1,0,0,0,0,4,2,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,4,1,2,0,1,0,4,1,1,0,1,0,1,3,2,4,3,2,3,1,2,4,5,29,1.1972189997378648,-0.10858716479225772
773,0,0,2,2,1,0,0,0,0,0,2,1,0,0,0,0,1,3,1,0,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,3,2,3,3,2,3,1,2,2,2,23,0.6749485577105528,-0.10206972038770847
774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0.4216370213557839,-0.4054651081081644
775,0,0,2,1,0,2,0,0,1,0,3,1,1,0,0,0,5,3,1,0,0,1,0,1,1,1,0,0,0,1,1,3,0,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1,3,0,1,0,0,3,0,1,0,0,0,3,4,3,4,3,2,1,2,3,2,27,0.9486832980505138,-0.10498704902978509
777,0,1,0,0,2,0,0,0,0,2,1,5,0,0,0,0,0,1,6,0,0,0,0,0,1,6,0,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,3,1,0,2,0,0,1,1,3,0,0,0,1,1,6,0,0,2,3,2,2,3,3,1,5,4,3,28,1.1352924243950935,-0.10807434669309852
778,0,3,1,0,2,1,0,0,3,0,0,4,1,0,0,2,0,0,4,1,0,0,1,0,0,2,0,0,0,2,0,3,3,0,0,0,1,0,0,2,1,1,0,0,0,0,1,3,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,4,3,3,2,3,4,2,3,2,2,28,0.7888106377466155,-0.10148523016468215
779,0,0,3,4,1,1,0,0,0,0,2,1,0,0,7,0,1,3,2,0,0,0,0,1,3,0,0,1,0,0,1,3,1,0,0,1,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,4,0,0,1,0,1,0,4,2,4,3,3,3,3,2,2,3,29,0.7378647873726218,-0.10036011003554726
780,0,0,0,0,3,2,0,4,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,5,0,0,2,3,2,2,3,2,3,1,3,1,22,0.7888106377466155,-0.10540886359896928
781,7,0,0,0,3,0,0,0,0,3,0,1,3,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,1,7,1,0,0,1,1,1,0,1,0,0,0,2,0,0,0,0,0,2,0,0,2,3,2,2,0,1,4,5,2,1,22,1.4757295747452437,-0.13003104806686777
782,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,1,3,2,2,1,1,1,15,0.8498365855987975,-0.12042825990427979
784,0,0,1,1,1,0,0,0,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,1,1,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,2,0,3,3,3,1,1,1,20,1.1547005383792515,-0.1216709993872163
786,3,0,0,0,1,0,0,1,0,0,1,1,0,0,3,0,0,0,1,0,0,1,0,0,3,1,0,0,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,3,2,1,0,1,0,3,4,1,4,0,0,0,2,3,2,3,3,3,3,1,5,4,29,1.1005049346146119,-0.10653236348060757
787,0,2,2,1,1,1,0,0,3,3,3,1,0,2,0,3,2,2,0,0,1,0,3,1,2,0,0,0,0,4,1,0,1,0,0,0,1,2,0,0,2,0,0,1,3,1,2,0,0,1,2,2,2,0,1,0,0,1,1,1,0,0,1,0,1,1,2,0,0,0,5,5,4,3,3,3,4,5,4,3,39,0.8755950357709131,-0.09924043890874039
788,0,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,1,0,1,2,1,0,4,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,3,1,0,6,4,2,0,4,2,2,24,1.8973665961010275,-0.14360392058474789
789,0,0,6,3,0,0,0,2,0,3,2,3,0,0,0,0,3,4,0,0,3,0,0,3,0,0,0,0,0,0,3,1,1,0,0,0,0,4,3,3,0,0,0,0,2,4,2,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,2,4,3,1,3,3,3,1,2,2,24,0.9660917830792959,-0.10799580759447347
790,3,2,0,1,0,0,2,3,2,0,2,0,0,0,0,2,0,3,0,0,0,0,2,1,2,0,0,1,0,1,0,3,0,1,2,0,0,0,4,1,1,0,0,1,1,2,0,1,0,3,2,0,2,9,4,1,1,0,0,1,0,0,0,1,2,2,3,0,2,0,4,3,2,4,4,3,4,6,2,5,37,1.2516655570345725,-0.1042233079517038
791,3,0,5,1,2,1,0,1,0,3,3,0,0,0,0,0,3,2,1,0,0,0,1,6,3,2,3,0,0,0,3,1,0,1,0,0,1,3,1,2,1,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,5,3,3,5,3,5,2,2,1,3,32,1.398411797560202,-0.11019831868363147
792,0,4,5,0,4,0,0,0,1,5,0,4,0,0,0,2,4,0,2,0,0,0,3,4,1,1,0,1,0,3,2,0,2,0,0,0,1,4,0,1,0,1,0,0,4,0,2,1,0,0,3,1,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,3,3,3,5,3,4,3,3,2,2,31,0.8755950357709131,-0.10148075123082248
793,0,0,2,1,1,0,0,0,0,6,1,1,2,0,0,1,2,2,3,0,0,1,1,2,1,1,1,0,0,0,1,0,2,2,0,0,0,2,0,1,1,0,0,0,2,0,2,0,0,0,1,3,2,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,3,4,4,6,3,3,2,4,2,3,34,1.1737877907772674,-0.10450422088252627
794,2,1,0,1,3,1,0,3,1,0,3,7,2,5,0,1,4,8,9,1,0,0,0,2,0,3,1,0,0,0,0,4,0,0,0,0,0,2,7,3,0,0,0,0,0,0,7,1,0,0,0,0,1,3,0,0,0,0,0,1,2,1,0,0,0,0,1,3,0,0,5,6,5,3,1,3,2,2,3,2,32,1.6193277068654826,-0.11512345180554628
795,9,6,3,2,4,3,0,1,5,4,1,6,1,0,7,7,2,1,2,3,0,5,8,1,3,7,1,0,2,2,4,2,3,0,0,1,4,4,2,3,1,0,0,0,2,0,5,3,0,2,1,1,4,5,6,0,2,3,2,0,4,1,0,3,1,5,1,3,0,0,6,6,6,6,5,6,3,6,5,5,54,0.9660917830792959,-0.09784224421507869
797,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,1,0,1,1,2,0,3,13,0.9486832980505138,-0.13676577267643547
798,0,0,1,2,0,0,0,0,5,3,1,1,0,0,0,0,0,1,2,0,0,3,0,1,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,5,1,3,0,0,1,2,4,2,4,2,0,1,2,1,4,22,1.398411797560202,-0.12680197986439545
799,0,0,0,1,5,0,2,0,0,2,0,2,1,0,0,0,1,0,1,1,0,0,0,1,2,3,3,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,3,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,2,2,0,0,2,3,3,3,5,1,1,4,3,2,3,28,1.2292725943057183,-0.11037677229285893
800,0,1,3,1,1,0,0,0,0,4,3,4,0,0,1,0,5,0,1,0,0,0,0,5,1,1,0,2,0,0,3,1,3,0,0,0,0,2,2,1,0,1,1,0,3,0,1,0,0,0,0,4,1,1,0,0,1,1,2,0,0,0,0,0,0,4,1,0,0,0,4,3,3,4,3,4,3,3,3,2,32,0.6324555320336759,-0.09836451649761999
801,1,0,2,4,4,0,0,0,1,3,3,1,0,0,0,0,3,3,2,0,0,0,0,3,0,3,0,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,0,1,1,1,0,0,0,0,2,3,2,0,0,4,4,3,2,3,3,1,2,3,3,28,0.9189365834726815,-0.10378765576444256
803,1,0,1,2,0,1,0,1,1,0,0,0,1,0,0,2,1,4,0,1,0,0,5,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,1,2,1,0,0,0,0,0,0,3,0,0,0,4,3,4,3,2,2,1,2,3,1,25,1.0801234497346435,-0.10990103527330189
804,0,2,6,0,0,0,0,0,2,2,0,1,0,0,0,3,1,0,0,2,0,0,2,3,0,0,0,0,0,5,3,1,2,0,0,0,0,0,0,1,1,0,0,2,3,0,1,0,0,0,3,3,0,1,0,0,0,2,2,0,1,0,0,1,2,0,0,1,0,0,2,3,3,2,4,2,3,3,3,3,28,0.6324555320336759,-0.09929183203567003
806,0,3,1,0,0,2,1,0,2,2,1,3,0,0,1,2,1,3,0,0,0,0,1,2,1,2,3,0,0,2,1,0,1,0,0,0,4,2,0,2,0,0,0,2,3,0,0,1,0,0,4,2,0,0,2,0,0,5,0,0,0,3,0,0,4,1,0,1,2,0,4,4,4,5,3,3,3,3,2,4,35,0.8498365855987975,-0.09991631995770353
807,1,1,2,0,0,0,0,0,2,0,0,1,0,0,1,4,2,0,1,0,0,1,2,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,2,0,3,2,4,4,3,2,1,2,3,3,27,0.9486832980505138,-0.10498704902978509
808,4,2,1,0,3,2,3,0,2,4,1,0,2,0,0,5,2,1,0,3,0,0,2,2,0,0,3,0,0,3,1,0,0,1,0,0,3,3,0,0,1,0,0,0,3,0,0,1,0,0,5,4,0,1,0,0,1,3,4,3,4,1,1,7,2,1,3,1,1,3,6,4,4,3,3,3,2,3,7,7,42,1.8135294011647258,-0.10971491876399449
810,0,4,0,0,2,0,0,0,3,5,0,3,1,10,0,6,0,1,2,3,0,3,5,0,4,1,0,0,2,0,0,0,0,1,4,0,0,0,0,0,2,0,0,0,3,2,2,1,0,0,2,0,0,5,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,2,5,4,4,3,1,4,2,3,3,31,1.1972189997378648,-0.10700577294597033
811,0,0,3,2,7,0,0,0,0,0,2,4,0,0,0,0,0,1,7,0,0,0,1,2,1,5,0,0,0,0,1,2,4,1,0,0,0,0,1,1,0,0,0,0,1,2,2,0,0,0,2,0,2,0,2,3,0,0,0,1,4,0,0,0,0,0,5,5,0,0,3,2,2,4,4,2,3,4,2,2,28,0.9189365834726815,-0.10367862829369429
813,0,2,2,3,0,1,0,0,1,2,0,0,0,0,0,1,2,2,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,2,3,3,3,2,1,3,1,1,23,1.0593499054713802,-0.11190451062701294
814,0,4,1,2,1,0,1,3,5,0,2,0,0,0,0,2,0,1,0,0,0,0,4,0,2,0,2,0,0,2,1,1,0,1,0,1,2,0,2,0,1,1,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,0,0,1,0,1,0,2,1,0,0,1,0,0,5,3,2,3,4,5,2,2,3,3,32,1.1352924243950935,-0.10506393363266774
816,2,6,1,1,1,2,0,1,6,1,0,3,1,0,0,4,0,0,1,0,0,0,6,1,0,2,1,0,0,3,0,0,2,0,0,0,4,0,0,1,0,0,0,2,0,0,2,1,0,0,2,2,0,1,0,0,0,3,0,0,1,0,0,0,2,0,0,1,0,1,6,5,2,4,2,2,3,3,2,3,32,1.398411797560202,-0.10998906675458255
818,2,2,1,0,0,1,0,0,2,2,0,1,0,1,1,1,2,0,2,0,0,11,2,2,4,0,0,0,1,1,1,1,1,1,0,0,1,2,0,3,0,1,0,0,2,0,1,1,0,1,2,1,0,0,0,0,1,2,1,1,0,0,0,2,3,2,0,2,0,1,4,4,4,4,6,4,3,3,4,5,41,0.8755950357709131,-0.09884574184942556
820,0,0,1,1,0,0,1,0,0,1,2,1,3,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,1,0,2,1,1,0,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,3,0,2,0,0,1,0,1,1,1,0,0,3,0,2,0,2,0,3,4,1,3,4,2,3,4,4,3,31,0.9944289260117533,-0.10345299890057125
821,1,1,2,0,3,1,0,0,3,5,1,3,0,0,0,1,3,3,1,0,2,1,4,2,0,2,4,0,0,2,2,1,1,1,0,0,3,1,0,1,3,0,0,0,1,2,1,0,0,1,1,2,0,3,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,1,5,4,5,5,5,4,3,5,2,4,42,1.0327955589886444,-0.10008641833015755
822,0,2,0,1,0,0,0,1,3,1,0,0,0,0,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,1,2,3,3,2,3,1,1,3,1,3,22,0.9189365834726815,-0.10904097128724062
823,0,1,3,1,2,0,1,0,1,1,2,4,0,0,0,1,1,1,0,0,0,0,2,2,2,1,2,0,0,1,1,1,2,1,0,0,0,2,2,3,0,0,0,0,0,0,5,0,0,1,0,0,3,0,0,0,1,1,1,3,2,1,0,1,3,2,2,0,1,1,5,4,3,5,5,3,1,2,6,6,40,1.699673171197595,-0.10953316182429869
825,0,0,1,0,2,0,1,2,2,0,0,2,1,0,1,0,6,0,3,0,0,0,0,2,1,6,4,4,0,0,3,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,3,5,3,3,0,3,1,1,26,1.505545305418162,-0.12174333624313802
826,1,2,1,1,1,0,0,1,1,0,2,1,0,0,1,2,0,1,4,0,0,1,2,0,0,2,0,0,1,1,0,1,0,1,0,1,2,0,1,0,0,0,1,0,0,1,2,0,0,1,3,0,3,1,0,0,1,2,0,2,1,0,0,0,0,0,4,0,1,1,5,4,4,3,4,3,3,4,4,3,37,0.6749485577105528,-0.09790216505497105
827,0,0,2,2,2,0,0,0,0,3,2,2,0,0,0,0,2,3,2,1,0,0,0,2,0,3,1,0,0,2,1,0,4,0,0,0,0,3,2,2,0,0,0,1,0,1,1,0,0,0,0,3,1,2,0,0,0,0,4,1,1,0,0,0,1,2,1,0,3,0,3,3,4,3,3,3,3,3,3,4,32,0.4216370213557839,-0.09665487793136121
828,0,0,0,2,4,4,0,0,0,0,3,1,0,2,0,3,0,4,2,1,0,1,0,4,4,1,1,0,0,0,0,2,3,1,0,0,0,0,3,1,2,0,0,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,3,1,0,0,3,3,4,5,3,3,3,2,2,2,30,0.9428090415820634,-0.10294299316142053
830,1,0,1,0,3,0,0,0,3,2,1,3,1,1,0,0,1,0,2,0,0,0,0,2,1,3,0,1,0,0,2,0,4,1,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,6,2,4,3,2,3,3,1,1,28,1.4757295747452437,-0.11666457551548175
832,0,0,0,1,2,0,0,1,0,0,3,1,1,0,1,0,2,3,1,0,0,0,1,0,2,2,1,5,0,0,0,1,3,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,1,0,1,2,0,0,1,0,0,0,2,0,0,0,1,0,0,3,1,0,2,4,4,5,2,3,1,3,2,3,29,1.1972189997378648,-0.10858716479225772
833,1,3,0,2,2,0,0,0,1,0,1,5,1,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,1,3,1,0,4,4,2,2,3,3,2,2,3,3,28,0.7888106377466155,-0.10148523016468215
834,1,0,2,2,2,0,0,0,0,0,1,2,0,0,0,1,0,0,3,0,1,2,0,4,0,1,0,1,1,0,0,2,1,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4,1,0,3,2,0,0,0,0,0,2,0,0,0,4,2,3,4,3,3,0,2,4,1,26,1.3498971154211057,-0.1166990756911824
835,0,0,0,2,0,0,0,0,1,0,3,0,1,0,0,0,4,3,0,0,0,0,7,1,0,0,0,0,1,0,3,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,2,1,0,0,0,0,3,3,0,0,0,0,0,1,1,2,0,0,1,3,2,2,4,1,1,3,2,3,22,1.0327955589886444,-0.1124609196314504
837,0,0,3,3,5,1,0,0,2,4,6,6,0,0,0,2,2,2,3,0,3,0,2,3,3,4,0,0,0,0,1,1,1,2,0,0,0,6,4,3,0,0,6,0,3,2,1,1,0,0,3,0,2,2,0,0,1,0,1,1,2,0,0,3,1,1,1,1,2,0,4,4,5,4,4,3,5,3,4,6,42,0.9189365834726815,-0.09903240435834003
839,4,2,0,0,3,1,1,1,2,0,0,0,2,0,2,6,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,1,0,2,0,1,3,0,1,3,1,0,0,0,0,1,0,1,0,2,1,0,2,0,1,0,1,3,0,2,1,2,0,1,3,0,1,1,1,0,5,3,5,2,3,5,2,4,5,5,39,1.286683937707919,-0.1038703355946669
840,0,2,0,0,0,0,0,0,2,3,0,1,0,0,1,5,1,0,4,0,4,0,4,0,0,3,0,0,0,5,1,0,1,0,0,0,4,1,0,1,0,0,0,3,0,0,0,1,0,1,9,0,0,2,2,0,0,5,3,0,1,0,0,3,3,0,0,1,0,0,1,3,5,2,3,3,2,4,3,3,29,1.1005049346146119,-0.10653236348060757
841,0,0,1,2,3,0,0,0,0,1,3,2,0,1,0,1,0,1,9,0,0,0,0,0,3,3,0,1,0,0,1,3,2,0,0,0,2,1,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,2,1,0,0,0,2,1,2,0,0,0,0,1,3,2,0,0,3,4,3,3,3,3,2,3,3,3,30,0.4714045207910317,-0.09723913097983211
843,0,2,2,1,1,1,4,1,1,3,0,2,2,0,5,4,3,0,3,0,1,1,0,1,0,0,0,0,0,1,3,1,0,0,0,2,1,2,0,1,1,2,0,0,2,1,0,0,0,0,0,3,1,0,1,0,0,0,5,0,0,0,0,3,0,3,0,0,0,0,6,5,5,2,3,6,2,3,1,2,35,1.8408935028645435,-0.11682915891832427
844,0,3,0,2,4,1,1,1,1,1,4,4,1,3,0,2,1,3,2,0,0,2,1,0,4,2,1,0,0,1,1,4,2,0,0,0,2,0,2,0,2,0,1,0,1,2,0,0,0,0,1,0,1,0,1,4,0,1,3,3,1,0,0,4,1,3,2,0,1,1,5,7,4,5,4,3,3,4,4,6,45,1.2692955176439846,-0.10147574836111975
845,2,5,2,2,3,2,1,0,3,2,0,2,0,0,0,3,0,0,2,3,0,0,2,0,0,1,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,0,1,0,0,0,5,0,0,0,1,0,0,3,0,0,0,2,0,7,3,3,2,2,1,2,2,2,2,26,1.6465452046971292,-0.12504265037432497
847,0,0,5,2,0,0,0,0,0,2,0,1,0,0,0,3,4,3,1,2,0,0,0,1,2,1,0,0,0,0,2,1,1,0,0,0,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,5,0,1,0,0,2,0,5,1,1,0,0,2,2,5,3,3,3,2,2,2,4,28,1.0327955589886444,-0.10577192109333812
848,0,4,1,0,0,0,3,2,4,1,1,3,1,0,1,4,3,0,1,1,0,1,3,1,0,3,2,0,0,3,2,1,3,0,0,5,4,3,0,2,1,0,0,0,3,1,1,0,0,2,3,1,0,2,0,0,0,2,1,0,2,0,0,0,2,5,0,2,0,0,3,6,5,5,4,5,3,4,3,3,41,1.1005049346146119,-0.100917740192728
849,4,4,2,1,0,1,3,1,1,1,0,1,0,0,1,3,0,0,1,0,3,1,2,1,0,2,0,0,1,2,2,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,6,0,1,3,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,6,4,4,4,4,4,0,5,5,3,39,1.5951314818673865,-0.10871739096076083
850,0,4,3,0,2,1,0,1,2,2,0,1,2,0,0,2,1,0,1,0,0,0,1,4,0,0,0,1,1,0,2,0,1,0,0,0,1,3,0,1,0,0,0,0,3,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,3,0,0,0,1,0,4,5,3,3,3,3,2,2,2,2,29,0.9944289260117533,-0.10437869892471964
851,4,2,0,3,2,2,1,0,2,1,1,0,1,2,1,0,0,2,2,0,0,3,2,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,6,5,3,5,2,2,2,2,3,2,32,1.5491933384829668,-0.11333877532210643
852,1,0,4,4,1,1,2,2,1,3,1,2,0,2,0,0,3,2,0,0,2,2,1,1,1,0,0,1,0,3,2,0,0,0,1,1,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,1,0,0,0,1,0,4,0,1,0,0,0,0,3,1,0,1,1,6,6,3,5,3,3,3,3,3,4,39,1.286683937707919,-0.1037140369142003
853,0,0,0,0,3,1,2,3,1,0,0,6,1,0,0,1,3,0,2,9,0,2,6,1,0,4,1,0,1,0,2,0,2,1,0,0,2,0,0,1,1,1,0,1,0,0,2,2,1,1,1,0,0,3,4,1,1,3,0,1,2,1,0,1,0,1,0,4,2,0,3,4,4,5,4,4,4,5,5,4,42,0.6324555320336759,-0.09708264387615831
854,0,4,3,0,2,1,0,0,1,2,1,2,0,0,0,2,3,2,2,0,3,0,4,8,0,4,1,0,0,0,3,1,1,1,0,0,0,2,0,5,0,0,0,0,2,1,2,0,0,1,1,1,3,7,2,2,0,4,4,1,2,0,2,0,0,1,1,2,0,1,4,4,5,4,4,2,3,7,5,4,42,1.3165611772087666,-0.10293544768816391
855,3,1,4,1,1,2,0,0,0,0,1,1,0,0,0,0,2,1,1,0,0,6,1,0,1,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,6,2,3,4,2,2,1,1,3,1,25,1.5811388300841898,-0.12574995185173596
856,3,2,1,1,1,0,0,0,4,0,0,0,2,0,0,4,0,2,4,1,2,5,1,0,0,1,0,0,0,4,0,0,0,1,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,3,6,2,0,0,4,0,0,0,1,0,0,3,2,1,0,1,0,5,2,5,3,2,2,1,5,2,4,31,1.5238839267549948,-0.1141113210367685
857,1,2,4,1,1,3,0,1,1,2,1,0,0,3,1,0,6,1,0,1,0,2,1,3,3,1,1,0,0,1,3,0,1,0,0,0,1,4,0,2,0,0,0,0,5,2,0,0,0,1,0,3,4,0,0,0,1,3,3,2,0,0,0,1,0,3,1,1,0,0,6,5,4,6,3,3,2,3,4,4,40,1.3333333333333333,-0.10395617317478047
858,0,0,0,1,2,0,0,1,0,4,3,6,0,4,1,2,0,3,5,1,0,2,1,2,0,6,2,0,0,0,3,0,7,0,0,0,0,0,1,9,1,0,0,0,2,5,4,0,0,0,0,2,1,5,2,0,0,0,4,0,5,0,0,0,0,0,1,6,0,0,2,5,5,5,2,3,3,4,2,2,33,1.3374935098492586,-0.10807917093123653
859,0,2,1,0,3,0,0,0,2,1,0,3,0,0,3,4,2,0,1,2,0,3,3,1,0,4,0,0,1,3,2,0,4,0,0,0,2,1,0,1,0,0,0,1,2,3,1,0,0,1,0,0,1,4,0,0,0,1,1,0,2,0,0,1,2,2,0,3,0,0,3,3,5,4,4,3,4,3,3,4,36,0.699205898780101,-0.09824095852414601
860,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,1,1,0,1,2,0,1,1,0,0,1,0,4,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,2,3,2,0,1,0,0,1,1,1,0,0,1,0,2,2,0,0,1,0,0,1,1,4,4,3,4,1,4,4,3,29,1.3703203194062976,-0.1129855076381615
861,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,2,0,0,1,0,1,2,5,1,2,2,2,1,3,2,21,1.1972189997378648,-0.11989250039646707
